title,author,url
A biomimetic 2D transistor for audiomorphic computing,Sarbashis Das   Akhil Dodda   Saptarshi Das,/pmc/articles/PMC6673702/
The Stability and Complexity Analysis of a Low-Carbon Supply Chain Considering Fairness Concern Behavior and Sales Service,Qiuxiang Li   Xingli Chen   Yimin Huang,/pmc/articles/PMC6696156/
A Case about the Upgrade of Manufacturing Equipment for Insertion into an Industry 4.0 Environment,Marcelo A. García-Garza   Horacio Ahuett-Garza   Maria G. Lopez   Pedro Orta-Castañón   Thomas R. Kurfess   Pedro D. Urbina Coronado   David Güemes-Castorena   Salvador G. Villa   Sergio Salinas,/pmc/articles/PMC6696624/
Context-Aware Winter Sports Based on Multivariate Sequence Learning,Byung-Kil Han   Je-Kwang Ryu   Seung-Chan Kim,/pmc/articles/PMC6696288/
Intelligent Fault-Diagnosis System for Acoustic Logging Tool Based on Multi-Technology Fusion,Xiaolong Hao   Xiaodong Ju   Junqiang Lu   Baiyong Men   Jing Zhou,/pmc/articles/PMC6696465/
RPAS Forensic Validation Analysis Towards a Technical Investigation Process: A Case Study of Yuneec Typhoon H,Fahad E. Salamh   Umit Karabiyik   Marcus K. Rogers,/pmc/articles/PMC6695682/
Lane Detection Algorithm for Intelligent Vehicles in Complex Road Conditions and Dynamic Environments,Jingwei Cao   Chuanxue Song   Shixin Song   Feng Xiao   Silun Peng,/pmc/articles/PMC6679325/
A Survey on Recent Trends and Open Issues in Energy Efficiency of 5G,Muhammad Usama   Melike Erol-Kantarci,/pmc/articles/PMC6679251/
Detecting Mistakes in CPR Training with Multimodal Data and Neural Networks,Daniele Di Mitri   Jan Schneider   Marcus Specht   Hendrik Drachsler,/pmc/articles/PMC6679577/
An Efficient RSS Localization for Underwater Wireless Sensor Networks,Thu L. N. Nguyen   Yoan Shin,/pmc/articles/PMC6679299/
Highly Sensitive NH3 Wireless Sensor Based on Ag-RGO Composite Operated at Room-temperature,Lei Zhang   Qiulin Tan   Hairong Kou   Dezhi Wu   Wendong Zhang   Jijun Xiong,/pmc/articles/PMC6616378/
Throughput Maximization for UAV-Enabled Relaying in Wireless Powered Communication Networks,Yinfeng Li   Dingcheng Yang   Yu Xu   Lin Xiao   Haole Chen,/pmc/articles/PMC6651331/
Free-hand gas identification based on transfer function ratios without gas flow control,Gaku Imamura   Kota Shiba   Genki Yoshikawa   Takashi Washio,/pmc/articles/PMC6611792/
A Systematic Comparison of Age and Gender Prediction on IMU Sensor-Based Gait Traces,Tim Van hamme   Giuseppe Garofalo   Enrique Argones Rúa   Davy Preuveneers   Wouter Joosen,/pmc/articles/PMC6651239/
Labeling images with facial emotion and the potential for pediatric healthcare,Haik Kalantarian   Khaled Jedoui   Peter Washington   Qandeel Tariq   Kaiti Dunlap   Jessey Schwartz   Dennis P. Wall,/pmc/articles/PMC6855300/
IPSCL: An Accurate Indoor Positioning Algorithm Using Sensors and Crowdsourced Landmarks,Beakcheol Jang   Hyunjung Kim   Jong Wook Kim,/pmc/articles/PMC6651635/
Pervasive game design to evaluate social interaction effects on
levels of physical activity among older adults,Luciano HO Santos   Kazuya Okamoto   Shusuke Hiragi   Goshiro Yamamoto   Osamu Sugiyama   Tomoki Aoyama   Tomohiro Kuroda,/pmc/articles/PMC6600479/
Chemiresistive Sensing of Ambient CO2 by an Autogenously
Hydrated Cu3(hexaiminobenzene)2 Framework,Ivo Stassen   Jin-Hu Dou   Christopher Hendon   Mircea Dincă,/pmc/articles/PMC6716125/
Intrinsic dimensionality of human behavioral activity data,Luana Fragoso   Tuhin Paul   Flaviu Vadan   Kevin G. Stanley   Scott Bell   Nathaniel D. Osgood,/pmc/articles/PMC6597084/
Examining Consumers’ Adoption of Wearable Healthcare Technology: The Role of Health Attributes,Man Lai Cheung   Ka Yin Chau   Michael Huen Sum Lam   Gary Tse   Ka Yan Ho   Stuart W. Flint   David R Broom   Ejoe Kar Ho Tso   Ka Yiu Lee,/pmc/articles/PMC6650855/
An Implantable Inductive Near-Field Communication System with 64 Channels for Acquisition of Gastrointestinal Bioelectrical Activity,Amir Javan-Khoshkholgh   Aydin Farajidavar,/pmc/articles/PMC6630199/
MEMS-Based Wavelength-Selective Bolometers,Thang Duy Dao   Anh Tung Doan   Satoshi Ishii   Takahiro Yokoyama   Handegård Sele Ørjan   Dang Hai Ngo   Tomoko Ohki   Akihiko Ohi   Yoshiki Wada   Chisato Niikura   Shinsuke Miyajima   Toshihide Nabatame   Tadaaki Nagao,/pmc/articles/PMC6632019/
SmarTEG: An Autonomous Wireless Sensor Node for High Accuracy Accelerometer-Based Monitoring,Michele Magno   Lukas Sigrist   Andres Gomez   Lukas Cavigelli   Antonio Libri   Emanuel Popovici   Luca Benini,/pmc/articles/PMC6631522/
An Energy-Efficient Clustering Routing Protocol Based on a High-QoS Node Deployment with an Inter-Cluster Routing Mechanism in WSNs,Kaida Xu   Zhidong Zhao   Yi Luo   Guohua Hui   Liqin Hu,/pmc/articles/PMC6630931/
Could Blockchain Technology Empower Patients   Improve Education   and Boost Research in Radiology Departments? An Open Question for Future Applications,Francesco Verde   Arnaldo Stanzione   Valeria Romeo   Renato Cuocolo   Simone Maurea   Arturo Brunetti,/pmc/articles/PMC6841756/
A Phenotype-Based Approach for the Substrate Water Status Forecast of Greenhouse Netted Muskmelon,Liying Chang   Yilu Yin   Jialin Xiang   Qian Liu   Daren Li   Danfeng Huang,/pmc/articles/PMC6630907/
Connected Health in Hypertension Management,Stefano Omboni,/pmc/articles/PMC6584810/
Simulation of Inference Accuracy Using Realistic RRAM Devices,Adnan Mehonic   Dovydas Joksas   Wing H. Ng   Mark Buckwell   Anthony J. Kenyon,/pmc/articles/PMC6582938/
Fog Computing Model to Orchestrate the Consumption and Production of Energy in Microgrids,Eric Bernardes C. Barros   Dionísio Machado L. Filho   Bruno Guazzelli Batista   Bruno Tardiole Kuehne   Maycon Leone M. Peixoto,/pmc/articles/PMC6604070/
Graphene-Based Sensors for Human Health Monitoring,Haizhou Huang   Shi Su   Nan Wu   Hao Wan   Shu Wan   Hengchang Bi   Litao Sun,/pmc/articles/PMC6580932/
Biosensors—Publication Trends and Knowledge Domain Visualization,Nasrine Olson   Juhee Bae,/pmc/articles/PMC6603684/
The AM4I Architecture and Framework for Multimodal Interaction and Its Application to Smart Environments,Nuno Almeida   António Teixeira   Samuel Silva   Maksym Ketsmur,/pmc/articles/PMC6603517/
Data by data   Big Data,Branimir K. Hackenberger,/pmc/articles/PMC6563174/
Energy-Effective Data Gathering for UAV-Aided Wireless Sensor Networks,Bin Liu   Hongbo Zhu,/pmc/articles/PMC6603690/
Evolution of Wearable Devices with Real-Time Disease Monitoring for Personalized Healthcare,Kyeonghye Guk   Gaon Han   Jaewoo Lim   Keunwon Jeong   Taejoon Kang   Eun-Kyung Lim   Juyeon Jung,/pmc/articles/PMC6631918/
Design and Implementation of an Ultra-Low Resource Electrodermal Activity Sensor for Wearable Applications ,Gunnar C. Pope   Ryan J. Halter,/pmc/articles/PMC6603545/
Design and Implementation of a Novel System for Correcting Posture Through the Use of a Wearable Necklace Sensor,Hung-Yuan Chung   Yao-Liang Chung   Chih-Yen Liang,/pmc/articles/PMC6660123/
Parameter Selection for a Microvolume Electrochemical Escherichia coli Detector for Pairing with a Concentration Device,Evelina J. Y. Han   Kannan Palanisamy   Jamie Hinks   Stefan Wuertz,/pmc/articles/PMC6603592/
An Improved Roadside Parking Space Occupancy Detection Method Based on Magnetic Sensors and Wireless Signal Strength,Liangliang Lou   Jinyi Zhang   Yong Xiong   Yanliang Jin,/pmc/articles/PMC6566233/
Communication protocols for wireless sensor networks: A survey and comparison,Lucia Keleadile Ketshabetswe   Adamu Murtala Zungeru   Mmoloki Mangwala   Joseph M. Chuma   Boyce Sigweni,/pmc/articles/PMC6531673/
Recent Advances in Fabrication Methods for Flexible Antennas in Wearable Devices: State of the Art,Bahare Mohamadzade   Raheel M Hashmi   Roy B. V. B. Simorangkir   Reza Gharaei   Sabih Ur Rehman   Qammer H. Abbasi,/pmc/articles/PMC6567739/
Using Random Forests on Real-World City Data for Urban Planning in a Visual Semantic Decision Support System,Nikolaos Sideris   Georgios Bardis   Athanasios Voulodimos   Georgios Miaoulis   Djamchid Ghazanfarpour,/pmc/articles/PMC6567884/
An exploratory study of digital workforce competency in Thailand,Veeraporn Siddoo   Jinda Sawattawee   Worawit Janchai   Orawit Thinnukool,/pmc/articles/PMC6525311/
Design and Fabrication of Wafer-Level Microlens Array with Moth-Eye Antireflective Nanostructures,Shuping Xie   Xinjun Wan   Bo Yang   Wei Zhang   Xiaoxiao Wei   Songlin Zhuang,/pmc/articles/PMC6567065/
High-Performance Copper Oxide Visible-Light Photodetector via Grain-Structure Model,Hyeon-Joo Song   Min-Ho Seo   Kwang-Wook Choi   Min-Seung Jo   Jae-Young Yoo   Jun-Bo Yoon,/pmc/articles/PMC6517403/
ANTspin: Efficient Absolute Localization Method of RFID Tags via Spinning Antenna,Leixian Shen   Qingyun Zhang   Jiayi Pang   He Xu   Peng Li   Donghui Xue,/pmc/articles/PMC6539323/
Precise Point Positioning Using Dual-Frequency GNSS Observations on Smartphone,Qiong Wu   Mengfei Sun   Changjie Zhou   Peng Zhang,/pmc/articles/PMC6539034/
Optimized Non-Cooperative Spectrum Sensing Algorithm in Cognitive Wireless Sensor Networks,Yangyi Chen   Shaojing Su   Huiwen Yin   Xiaojun Guo   Zhen Zuo   Junyu Wei   Liyin Zhang,/pmc/articles/PMC6538997/
Sustainability assessment of agricultural rainwater harvesting: Evaluation of alternative crop types and irrigation practices,Santosh R. Ghimire   John M. Johnston,/pmc/articles/PMC6510416/
Digital Medicine: A Primer on Measurement,Andrea Coravos   Jennifer C. Goldsack   Daniel R. Karlin   Camille Nebeker   Eric Perakslis   Noah Zimmerman   M. Kelley Erb,/pmc/articles/PMC7015383/
The effects of tech and non-tech innovation on brand equity in China: The role of institutional environments,Qiong Yao   Liwen Huang   Mingli Li,/pmc/articles/PMC6505746/
The Effect of Sensor Dimensions on the Performance of Flexible Hot Film Shear Stress Sensors,Jin-Jin Wang   Hong Hu   Chao-Zhan Chen,/pmc/articles/PMC6562575/
A Euclidean Group Assessment on Semi-Supervised Clustering for Healthcare Clinical Implications Based on Real-Life Data,Muhammad Noman Sohail   Jiadong Ren   Musa Uba Muhammad,/pmc/articles/PMC6539378/
Towards Integrated Mid-Infrared Gas Sensors,Daniel Popa   Florin Udrea,/pmc/articles/PMC6539445/
A Measurement-Data-Driven Control Approach towards Variance Reduction of Micromachined Resonant Accelerometer under Multi Unknown Disturbances,Qiang Shen   Dengfeng Yang   Jie Zhou   Yixuan Wu   Yinan Zhang   Weizheng Yuan,/pmc/articles/PMC6562456/
EMERALD—Exercise Monitoring Emotional Assistant,Jaime A. Rincon   Angelo Costa   Carlos Carrascosa   Paulo Novais   Vicente Julian,/pmc/articles/PMC6515366/
Preliminary Comparison of the Efficacy and Safety of Needle-Embedding Therapy with Acupuncture for Atopic Dermatitis Patients,Ho-Chan Lee   Soo-Yeon Park,/pmc/articles/PMC6507099/
A priority based energy harvesting scheme for charging embedded sensor nodes in wireless body area networks,Md Khurram Monir Rabby   Mohammad Shah Alam   MST Shamim Ara Shawkat,/pmc/articles/PMC6476470/
Data Resource Profile: The ALSPAC birth cohort as a platform to study the relationship of environment and health and social factors,Andy Boyd   Richard Thomas   Anna L Hansell   John Gulliver   Lucy Mary Hicks   Rebecca Griggs   Joshua Vande Hey   Caroline M Taylor   Tim Morris   Jean Golding   Rita Doerner   Daniela Fecht   John Henderson   Debbie A Lawlor   Nicholas J Timpson   John Macleod,/pmc/articles/PMC6693884/
High Accuracy Buoyancy for Underwater Gliders: The Uncertainty in the Depth Control ,Enrico Petritoli   Fabio Leccese   Marco Cagnetti,/pmc/articles/PMC6515182/
A Printed Wearable Dual-Band Antenna for Wireless Power Transfer,Mohammad Haerinia   Sima Noghanian,/pmc/articles/PMC6480649/
How to Measure Behavioral Spillovers: A Methodological Review and Checklist,Matteo M. Galizzi   Lorraine Whitmarsh,/pmc/articles/PMC6460990/
Robot Intelligent Grasp of Unknown Objects Based on Multi-Sensor Information,Shan-Qian Ji   Ming-Bao Huang   Han-Pang Huang,/pmc/articles/PMC6480045/
Extended Reality in Medical Practice,Christopher Andrews   Michael K. Southworth   Jennifer N. A. Silva   Jonathan R. Silva,/pmc/articles/PMC6919549/
Enhanced Fully Generalized Spatial Modulation for the Internet of Underwater Things,Zeyad A. H. Qasem   Hamada Esmaiel   Haixin Sun   Junfeng Wang   Yongchun Miao   Sheraz Anwar,/pmc/articles/PMC6480064/
A New Water Level Measurement Method Combining Infrared Sensors and Floats for Applications on Laboratory Scale Channel under Unsteady Flow Regime,Samer Majdalani   Jean-Philippe Chazarin   Roger Moussa,/pmc/articles/PMC6479713/
Unobtrusive Mattress-Based Identification of Hypertension by Integrating Classification and Association Rule Mining,Fan Liu   Xingshe Zhou   Zhu Wang   Jinli Cao   Hua Wang   Yanchun Zhang,/pmc/articles/PMC6480150/
Questionnaire development and validation for designing a health telemonitoring system for frail elderly people,Ahmadreza Shamsabadi   Ahmad Delbari   Ahmad Siar Sadr   Esmaeil Mehraeen   Niloofar Mohammadzadeh   Sharareh R. Niakan Kalhori,/pmc/articles/PMC6437328/
Dual-Structured Flexible Piezoelectric Film Energy Harvesters for Effectively Integrated Performance,Jae Hyun Han   Kwi-Il Park   Chang Kyu Jeong,/pmc/articles/PMC6470648/
R-DEHM: CSI-Based Robust Duration Estimation of Human Motion with WiFi,Jijun Zhao   Lishuang Liu   Zhongcheng Wei   Chunhua Zhang   Wei Wang   Yongjian Fan,/pmc/articles/PMC6471411/
Online Distributed User Association for Heterogeneous Radio Access Network,B. Bikram Kumar   Lokesh Sharma   Shih-Lin Wu,/pmc/articles/PMC6471345/
Energy-Efficient Nonuniform Content Edge Pre-Caching to Improve Quality of Service in Fog Radio Access Networks,Yi Cen   Yigang Cen   Ke Wang   Jingcong Li,/pmc/articles/PMC6470767/
A Review of Age Friendly Virtual Assistive Technologies and their Effect on Daily Living for Carers and Dependent Adults,Hannah Ramsden Marston   Julie Samuels,/pmc/articles/PMC6473849/
Engaging Aging Individuals in the Design of Technologies and Services to Support Health and Well-Being: Constructivist Grounded Theory Study,Vikki Du Preez   Retha De La Harpe,/pmc/articles/PMC6716485/
Energy Storage Overflow-Aware Data Delivery Scheme for Energy Harvesting Wireless Sensor Networks,Wenwei Lu   Yi-hua Zhu   Kaikai Chi,/pmc/articles/PMC6470496/
A novel upper-limb function measure derived from finger-worn sensor data collected in a free-living setting,Sunghoon Ivan Lee   Xin Liu   Smita Rajan   Nathan Ramasarma   Eun Kyoung Choe   Paolo Bonato,/pmc/articles/PMC6426183/
Machine Learning Algorithms and Fault Detection for Improved Belief Function Based Decision Fusion in Wireless Sensor Networks,Atia Javaid   Nadeem Javaid   Zahid Wadud   Tanzila Saba   Osama E. Sheta   Muhammad Qaiser Saleem   Mohammad Eid Alzahrani,/pmc/articles/PMC6471498/
Enzyme-Based Electrochemical Biosensors for Microfluidic Platforms to Detect Pharmaceutical Residues in Wastewater,Ana Lucia Campaña   Sergio Leonardo Florez   Mabel Juliana Noguera   Olga P. Fuentes   Paola Ruiz Puentes   Juan C. Cruz   Johann F. Osma,/pmc/articles/PMC6468553/
Impact Analysis of Standardized GNSS Receiver Testing against Real-World Interferences Detected at Live Monitoring Sites,Mohammad Zahidul H. Bhuiyan   Nunzia Giorgia Ferrara   Amin Hashemi   Sarang Thombre   Michael Pattinson   Mark Dumville,/pmc/articles/PMC6471303/
Bearing Fault Diagnosis Method Based on Deep Convolutional Neural Network and Random Forest Ensemble Learning,Gaowei Xu   Min Liu   Zhuofu Jiang   Dirk Söffker   Weiming Shen,/pmc/articles/PMC6427562/
Investigation of Micromachined Antenna Substrates Operating at 5 GHz for RF Energy Harvesting Applications,Noor Hidayah Mohd Yunus   Jumril Yunas   Alipah Pawi   Zeti Akma Rhazali   Jahariah Sampe,/pmc/articles/PMC6412937/
Intelligent Deep Models Based on Scalograms of Electrocardiogram Signals for Biometrics,Yeong-Hyeon Byeon   Sung-Bum Pan   Keun-Chang Kwak,/pmc/articles/PMC6412929/
Exploiting Self-capacitances for Wireless Power Transfer,Yarub Alazzawi   Kenji Aono   Erica L. Scheller   Shantanu Chakrabartty,/pmc/articles/PMC6503679/
Virtual Touch Sensor Using a Depth Camera,Dong-seok Lee   Soon-kak Kwon,/pmc/articles/PMC6413229/
Deep Learning for Sensor-Based Rehabilitation Exercise Recognition and Evaluation,Zheng-An Zhu   Yun-Chung Lu   Chih-Hsiang You   Chen-Kuo Chiang,/pmc/articles/PMC6412882/
Bio-Inspired PHM Model for Diagnostics of Faults in Power Transformers Using Dissolved Gas-in-Oil Data,Huanyu Dong   Xiaohui Yang   Anyi Li   Zihao Xie   Yuanlong Zuo,/pmc/articles/PMC6413228/
Resonating Shell: A Spherical-Omnidirectional Ultrasound Transducer for Underwater Sensor Networks,Sina Sadeghpour   Sebastian Meyers   Jean-Pierre Kruth   Jozef Vleugels   Michael Kraft   Robert Puers,/pmc/articles/PMC6412620/
Off-Site Indoor Localization Competitions Based on Measured Data in a Warehouse ,Ryosuke Ichikari   Katsuhiko Kaji   Ryo Shimomura   Masakatsu Kourogi   Takashi Okuma   Takeshi Kurata,/pmc/articles/PMC6412289/
Joint Optimization for Task Offloading in Edge Computing: An Evolutionary Game Approach,Chongwu Dong   Wushao Wen,/pmc/articles/PMC6387332/
Improving Reproducibility in Synthetic Biology,Mathew M Jessop-Fabre   Nikolaus Sonnenschein,/pmc/articles/PMC6378554/
Humidity Sensors with Shielding Electrode Under Interdigitated Electrode,Hong Liu   Qi Wang   Wenjie Sheng   Xubo Wang   Kaidi Zhang   Lin Du   Jia Zhou,/pmc/articles/PMC6386973/
Distributed Acoustic Sensing Using Dark Fiber for Near-Surface Characterization and Broadband Seismic Event Detection,Jonathan B. Ajo-Franklin   Shan Dou   Nathaniel J. Lindsey   Inder Monga   Chris Tracy   Michelle Robertson   Veronica Rodriguez Tribaldos   Craig Ulrich   Barry Freifeld   Thomas Daley   Xiaoye Li,/pmc/articles/PMC6362068/
Rheological Issues in Carbon-Based Inks for Additive Manufacturing,Charlie O’ Mahony   Ehtsham Ul Haq   Christophe Silien   Syed A. M. Tofail,/pmc/articles/PMC6412792/
Quality of Service Class Identifier (QCI) radio resource allocation algorithm for LTE downlink,Maharazu Mamman   Zurina Mohd Hanapi   Azizol Abdullah   Abdullah Muhammed,/pmc/articles/PMC6347206/
A Sitting Posture Monitoring Instrument to Assess Different Levels of Cognitive Engagement,Daniele Bibbo   Marco Carli   Silvia Conforto   Federica Battisti,/pmc/articles/PMC6387236/
Translating cancer genomics into precision medicine with artificial intelligence: applications   challenges and future perspectives,Jia Xu   Pengwei Yang   Shang Xue   Bhuvan Sharma   Marta Sanchez-Martin   Fang Wang   Kirk A. Beaty   Elinor Dehan   Baiju Parikh,/pmc/articles/PMC6373233/
Three laws for paperlessness,Harold Thimbleby,/pmc/articles/PMC6348492/
A Miniaturized Circularly-Polarized Antenna for In-Body Wireless Communications,Yi Fan   Xiongying Liu   Jiming Li   Tianhai Chang,/pmc/articles/PMC6357051/
Mothers’ Breastfeeding-Related Durations and Nursing Management During the Early Postpartum Period in a Mixed Hospital Ward with an Obstetrics Department: A Prospective Observational Study,YUKIKO MITSUI   IZUMI SAITO,/pmc/articles/PMC6668590/
Wireless Fingerprinting Uncertainty Prediction Based on Machine Learning,You Li   Zhouzheng Gao   Zhe He   Yuan Zhuang   Ahmed Radi   Ruizhi Chen   Naser El-Sheimy,/pmc/articles/PMC6359667/
Will Consumer Sleep Technologies Change the Way We Practice Sleep Medicine?,Nathaniel F. Watson   Colin Lawlor   Roy J.E.M. Raymann,/pmc/articles/PMC6329544/
Genetic Optimization of Energy- and Failure-Aware Continuous Production Scheduling in Pasta Manufacturing,Ke Shen   Toon De Pessemier   Xu Gong   Luc Martens   Wout Joseph,/pmc/articles/PMC6359374/
State of the Art and Perspectives on Silicon Photonic Switches,Xin Tu   Chaolong Song   Tianye Huang   Zhenmin Chen   Hongyan Fu,/pmc/articles/PMC6356747/
Fuzzy Ontology and LSTM-Based Text Mining: A Transportation Network Monitoring System for Assisting Travel,Farman Ali   Shaker El-Sappagh   Daehan Kwak,/pmc/articles/PMC6358771/
Wireless Charging Deployment in Sensor Networks,Wei-Yu Lai   Tien-Ruey Hsiang,/pmc/articles/PMC6339145/
Wearable EEG and beyond,Alexander J. Casson,/pmc/articles/PMC6431319/
A Cluster Sleep-Wake Scheduling Algorithm Based on 3D Topology Control in Underwater Sensor Networks,Wenbo Zhang   Jing Wang   Guangjie Han   Xinyue Zhang   Yongxin Feng,/pmc/articles/PMC6339231/
Advanced Heterogeneous Feature Fusion Machine Learning Models and Algorithms for Improving Indoor Localization ,Lingwen Zhang   Ning Xiao   Wenkao Yang   Jun Li,/pmc/articles/PMC6339118/
Standards-based integration of advanced process control and optimization,Guodong Shao   Hasan Latif   Carla Martin-Villalba   Peter Denno,/pmc/articles/PMC6604654/
Letters   Notes   and Answers,not Available,/pmc/articles/PMC2339902/
Reviews,not Available,/pmc/articles/PMC2340040/
POST-OPERATIVE PULMONARY EMBOLISM DUE TO THE CONDITION OF THE BLOOD,A. Lapthorn Smith,/pmc/articles/PMC2340366/
SOME ASPECTS OF MAXILLARY ANTRUM DISEASE,W. Barrie Brownlie,/pmc/articles/PMC2341931/
Scotland,not Available,/pmc/articles/PMC2451712/
Tuberculosis prophylaxis trials in preview,Shirley H. Ferebee   Frank W. Mount   Carroll E. Palmer,/pmc/articles/PMC2031323/
Clinical Memoranda,not Available,/pmc/articles/PMC2264865/
York County Hospital,W. D. Husband,/pmc/articles/PMC2250530/
LETTERS AND ANSWERS,not Available,/pmc/articles/PMC2337885/
Public Health AND POOR LAW MEDICAL SERVICES,not Available,/pmc/articles/PMC2332639/
MINER'S NYSTAGMUS ,T. Harrison Butler,/pmc/articles/PMC2330936/
A 99nW 70.4kHz Resistive Frequency Locking On-Chip Oscillator with 27.4ppm/°C Temperature Stability,Myungjoon Choi   Suyoung Bang   Tae-Kwang Jang   David Blaauw   Dennis Sylvester,/pmc/articles/PMC4739808/
Annotations by members of the research register,not Available,/pmc/articles/PMC2231623/
Ante-natal Treatment of Syphilis: Demonstration of Results at the London Hospital,not Available,/pmc/articles/PMC2342331/
LITERARY NOTES,not Available,/pmc/articles/PMC2335020/
Letters   Notes   and Answers,not Available,/pmc/articles/PMC2303190/
Medico-Legal,not Available,/pmc/articles/PMC2344186/
Special Correspondence,not Available,/pmc/articles/PMC2333031/
Anatomical Notes,not Available,/pmc/articles/PMC1289158/
A Novel Segment-Based Approach for Improving Classification Performance of Transport Mode Detection,M. Amac Guvensan   Burak Dusun   Baris Can   H. Irem Turkmen,/pmc/articles/PMC5796445/
Optically Tunable Magnetoresistance Effect: From Mechanism to Novel Device Application,Pan Liu   Xiaoyang Lin   Yong Xu   Boyu Zhang   Zhizhong Si   Kaihua Cao   Jiaqi Wei   Weisheng Zhao,/pmc/articles/PMC5793545/
A Component-Based Approach for Securing Indoor Home Care Applications,Aitor Agirre   Aintzane Armentia   Elisabet Estévez   Marga Marcos,/pmc/articles/PMC5796285/
Thermotropic Liquid Crystal-Assisted Chemical and Biological Sensors,Nicolai Popov   Lawrence W. Honaker   Maia Popova   Nadezhda Usol’tseva   Elizabeth K. Mann   Antal Jákli   Piotr Popov,/pmc/articles/PMC5793518/
A Modular Plug-And-Play Sensor System for Urban Air Pollution Monitoring: Design   Implementation and Evaluation,Wei-Ying Yi   Kwong-Sak Leung   Yee Leung,/pmc/articles/PMC5795373/
GaN Nanowire MOSFET with Near-Ideal Subthreshold Slope,Wenjun Li   Matt D. Brubaker   Bryan T. Spann   Kris A. Bertness   Patrick Fay,/pmc/articles/PMC5927382/
Understanding Social and Behavioral Drivers and Impacts of Air Quality Sensor Use,Bryan J. Hubbell   Amanda Kaufman   Louie Rivers   Kayla Schulte   Gayle Hagler   Jane Clougherty   Wayne Cascio   Dan Costa,/pmc/articles/PMC6705391/
Middleware for Plug and Play Integration of Heterogeneous Sensor Resources into the Sensor Web,Enoc Martínez   Daniel M. Toma   Simon Jirka   Joaquín Del Río,/pmc/articles/PMC5751386/
The correlation between AMH assays differs depending on actual AMH levels,Å Magnusson   G Oleröd   A Thurin-Kjellberg   C Bergh,/pmc/articles/PMC6277007/
On-chip integrated vertically aligned carbon nanotube based super- and pseudocapacitors,O. Pitkänen   T. Järvinen   H. Cheng   G. S. Lorite   A. Dombovari   L. Rieppo   S. Talapatra   H. M. Duong   G. Tóth   K. L. Juhász   Z. Kónya   A. Kukovecz   P. M. Ajayan   R. Vajtai   K. Kordás,/pmc/articles/PMC5707404/
A Decentralized Compositional Framework for Dependable Decision Process in Self-Managed Cyber Physical Systems,Peng Zhou   Decheng Zuo   Kun-Mean Hou   Zhan Zhang,/pmc/articles/PMC5713012/
Advancing to a Circular Economy: three essential ingredients for a comprehensive policy mix,Leonidas Milios,/pmc/articles/PMC6086285/
An Energy Efficient Adaptive Sampling Algorithm in a Sensor Network for Automated Water Quality Monitoring,Tongxin Shu   Min Xia   Jiahong Chen   Clarence de Silva,/pmc/articles/PMC5713192/
SparkGIS: Resource Aware Efficient In-Memory Spatial Query Processing,Furqan Baig   Hoang Vo   Tahsin Kurc   Joel Saltz   Fusheng Wang,/pmc/articles/PMC6054321/
How Technology is Reshaping Cognitive Assessment: Lessons from the Framingham Heart Study,Rhoda Au   Ryan J. Piers   Sherral Devine,/pmc/articles/PMC5791752/
Wear and Tear of Tyres: A Stealthy Source of Microplastics in the Environment,Pieter Jan Kole   Ansje J. Löhr   Frank G. A. J. Van Belleghem   Ad M. J. Ragas,/pmc/articles/PMC5664766/
Outlier Detection for Sensor Systems (ODSS): A MATLAB Macro for Evaluating Microphone Sensor Data Quality,Robert Vasta   Ian Crandell   Anthony Millican   Leanna House   Eric Smith,/pmc/articles/PMC5677410/
Dynamic Network Model for Smart City Data-Loss Resilience Case Study: City-to-City Network for Crime Analytics,Olivera Kotevska   A. Gilad Kusne   Daniel V. Samarov   Ahmed Lbath   Abdella Battou,/pmc/articles/PMC5729770/
Detecting Steps Walking at very Low Speeds Combining Outlier Detection   Transition Matrices and Autoencoders from Acceleration Patterns,Mario Muñoz-Organero   Ramona Ruiz-Blázquez,/pmc/articles/PMC5677312/
Real Time Monitoring of Children   and Adults with Mental Disabilities Using a Low-Cost Non-Invasive Electronic Device,Carlos Polanco   Ignacio Islas Vazquez   Adrian Martinez-Rivas   Miguel Arias-Estrada   Thomas Buhse   Juan J. Calva   Carlos Aguilar Salinas   Claudia Pimentel Hernández   Vladimir N. Uversky,/pmc/articles/PMC6190192/
Prescribing of Electronic Activity Monitors in Cardiometabolic Diseases: Qualitative Interview-Based Study,Alice Bellicha   Sandrine Macé   Jean-Michel Oppert,/pmc/articles/PMC5633695/
An Eccentricity Based Data Routing Protocol with Uniform Node Distribution in 3D WSN,A. S. M. Sanwar Hosen   Gi Hwan Cho   In-Ho Ra,/pmc/articles/PMC5620959/
Toward an Information Infrastructure for Global Health Improvement,C. P. Friedman   J. C. Rubin   K. J. Sullivan,/pmc/articles/PMC6239237/
Advances in Clinical Decision Support: Highlights of Practice and the Literature 2015-2016,R. A. Jenders,/pmc/articles/PMC6239223/
Stretchable conductive elastomer for wireless wearable communication applications,Zhibo Chen   Jingtian Xi   Wei Huang   Matthew M. F. Yuen,/pmc/articles/PMC5591259/
Development of Multiplexed Infectious Disease Lateral Flow Assays: Challenges and Opportunities,Khayriyyah Mohd Hanafiah   Norsyahida Arifin   Yazmin Bustami   Rahmah Noordin   Mary Garcia   David Anderson,/pmc/articles/PMC5617951/
